ID	Rotatable bond count	logP	Polar surface area	acceptorcount	donorcount	Mass
89593613	4	3.67	15.71	3	0	302.462
89594192	6	4.59	42.76	5	0	444.579
89619313	6	4.40	54.63	5	0	404.514
89659400	9	3.88	31.84	5	0	402.60
89665574	5	3.36	55.57	3	0	328.412
89728642	4	4.16	26.79	3	0	391.490
89730162	4	4.50	20.31	2	0	313.83
89810408	6	2.74	58.54	4	0	354.454
89819429	7	4.56	23.47	2	1	315.501
89833857	6	5.37	49.74	3	1	385.515
89846645	3	4.27	23.55	2	0	382.507
89952217	8	4.66	37.19	4	0	423.99
89957471	8	3.98	73.39	4	0	416.481
9000122	3	4.09	35.94	3	1	328.43
9000138	2	3.66	17.82	1	0	318.54
9000854	7	4.04	21.70	3	0	347.354
9001198	4	2.56	95.79	5	1	354.366
9001321	3	0.86	95.42	6	2	288.307
9001851	2	3.47	37.38	2	0	363.154
9002108	7	4.58	30.93	3	0	447.85
9002419	4	2.47	55.63	4	1	253.309
9004010	3	3.04	45.40	4	0	312.296
9005666	2	4.04	17.82	1	0	256.73
9005862	2	2.15	37.38	2	0	221.64
90066151	8	4.17	55.57	3	0	410.437
9007297	6	4.57	35.94	4	1	411.37
90075738	5	4.25	19.62	2	0	342.527
9008189	3	3.85	46.17	2	1	322.22
9008448	4	3.34	46.61	3	0	315.75
9008780	5	3.63	15.71	3	0	398.17
9008923	6	4.10	15.71	3	0	361.35
9008951	5	3.98	15.71	3	0	367.74
9009119	6	3.89	15.71	3	0	347.32
9009300	1	3.13	57.61	3	1	386.245
9009342	5	3.34	12.47	2	0	355.64
9009717	4	3.27	15.71	3	0	341.28
9010014	4	3.47	44.81	4	1	359.85
9010098	6	3.81	15.71	3	0	324.89
9010141	5	4.04	15.71	3	0	347.32
9010184	3	2.45	55.40	2	1	297.75
9010250	5	3.33	15.71	3	0	355.30
9010282	5	3.49	12.47	2	0	300.22
9010288	6	3.44	12.47	2	0	271.83
9010652	4	2.50	55.81	3	2	397.563
9010799	4	4.56	25.17	1	1	326.26
9010842	2	4.10	29.10	1	1	320.161
9011168	7	3.83	21.26	2	1	289.80
9011351	7	3.52	30.49	3	1	333.86
9011485	7	3.91	15.71	3	0	360.93
9011584	5	3.70	15.71	3	0	377.75
9011642	6	3.31	30.49	3	1	397.68
9011644	7	2.29	30.93	4	0	315.84
9011725	6	3.76	15.71	3	0	391.78
9011773	4	3.57	15.71	3	0	384.14
9012151	5	3.18	15.71	3	0	410.72
90121613	5	3.56	33.20	3	0	348.369
9012190	6	3.29	15.71	3	0	326.91
9012239	6	4.29	15.71	3	0	360.93
9012685	6	3.62	21.26	2	1	353.63
9012706	6	3.89	15.71	3	0	347.32
9012714	6	3.77	15.71	3	0	346.90
9012864	6	3.85	15.71	3	0	369.33
9012938	6	4.28	15.71	3	0	361.35
9013088	4	3.92	15.71	3	0	353.71
9013260	6	3.39	15.71	3	0	346.90
9013484	4	3.12	15.71	3	0	396.70
9013643	7	3.80	15.71	3	0	340.94
9013739	6	4.14	15.71	3	0	412.19
9014301	5	3.33	15.71	3	0	332.87
90144814	7	4.44	49.41	2	1	444.59
9015458	5	3.54	42.01	4	0	354.450
9017439	3	3.88	61.96	2	2	310.328
9019631	4	3.98	61.96	2	2	292.338
90197819	8	4.89	39.08	3	1	387.93
9020226	3	4.05	61.96	2	2	292.338
9022717	3	3.74	61.96	2	2	292.338
9023622	1	2.40	49.41	3	1	309.21
9023625	3	3.72	64.94	3	1	293.370
9025351	3	3.83	61.96	2	2	312.75
9025582	2	3.78	57.69	4	0	354.450
90256494	8	5.27	47.67	3	1	421.54
9025732	6	3.87	21.26	2	1	271.83
9025917	3	4.31	21.06	2	0	370.34
9027619	2	2.06	56.23	1	1	221.64
90292482	6	1.72	88.77	6	0	420.469
9030232	2	3.17	42.68	2	0	340.20
9030551	6	4.08	62.24	5	1	422.525
90318842	5	3.39	32.78	4	0	380.532
9032027	6	3.57	21.26	2	1	257.80
9033974	4	3.37	25.17	1	1	302.17
9033979	4	3.66	49.84	4	2	276.343
9034162	1	2.30	38.33	2	1	205.257
9035461	5	3.49	25.17	1	1	284.18
9035789	1	2.65	29.02	3	0	225.295
9036192	4	5.08	37.81	3	1	311.81
9036430	5	4.32	50.36	3	2	284.359
9038629	5	3.65	51.24	5	0	404.89
9039023	3	3.63	25.78	2	0	250.74
9039245	5	2.01	49.41	2	1	280.412
9039760	5	4.06	37.81	3	1	277.80
9039915	3	4.09	38.33	2	1	262.13
9040417	4	3.23	25.17	1	1	284.18
9041035	3	3.37	25.17	1	1	292.58
9041039	3	2.73	41.05	4	1	290.80
90426570	4	4.74	47.73	4	0	410.90
90437636	5	4.41	44.53	4	1	444.623
9045500	3	3.53	32.34	2	1	301.21
9046204	6	3.90	35.58	2	1	303.450
9046755	5	4.77	28.60	4	0	379.52
9046798	5	2.57	32.78	3	0	345.26
9047452	4	3.39	35.58	3	1	356.29
9047892	2	3.81	35.58	2	1	333.79
9048645	6	3.51	46.17	2	1	269.40
90499467	8	6.06	29.54	2	0	425.51
90517586	7	3.80	49.50	3	1	356.85
9052902	3	3.25	36.69	2	0	356.510
9053170	5	3.60	32.34	2	1	314.473
9053218	4	3.58	35.58	3	1	329.488
9053402	3	3.26	35.58	2	1	316.23
9053767	4	3.67	35.58	3	1	349.90
9054491	6	3.25	55.40	3	1	297.29
90547007	6	3.25	59.39	4	1	404.514
90547675	6	4.06	38.50	3	0	348.87
9055547	3	3.73	29.10	1	1	239.249
90560994	5	4.64	23.55	2	0	406.59
9057426	4	3.23	25.17	1	1	284.18
90592183	3	3.31	6.48	2	0	342.60
90595040	7	3.20	26.79	3	0	387.612
90638950	5	4.45	55.05	4	0	370.49
90661952	2	3.33	53.92	2	1	374.419
90672349	8	3.65	51.73	4	2	407.558
90680275	6	3.10	59.98	4	0	351.333
9068529	2	3.36	41.99	2	1	329.55
90725361	5	4.68	52.57	3	2	404.485
90773487	7	4.91	54.46	3	1	413.521
90871740	6	4.36	36.61	2	1	361.485
90904845	6	4.44	54.46	3	1	405.473
90906698	6	3.80	65.71	3	2	404.510
90950046	5	2.72	44.73	4	2	348.394
91041925	5	4.55	49.77	4	1	373.88
91077786	8	4.51	56.96	5	0	436.552
91133600	5	4.28	45.23	3	1	409.52
91187884	6	4.26	52.65	3	1	419.569
91197146	4	4.36	33.20	3	0	376.52
91212889	6	3.35	26.71	3	1	370.444
91226360	6	3.30	42.50	3	2	385.459
91239641	6	1.70	61.44	3	2	337.423
91245772	5	3.40	75.28	5	1	406.50
91273746	6	3.09	58.81	3	0	397.398
91293473	7	3.93	35.94	4	1	386.511
91313640	5	3.76	29.95	4	1	415.57
91655981	5	3.19	35.58	3	1	391.559
91662281	5	4.99	18.95	4	0	421.60
91680949	5	3.39	49.85	3	0	394.515
91726318	5	2.67	56.17	4	2	416.95
91801070	7	4.60	58.53	3	2	371.488
91815776	7	4.66	29.27	2	0	364.412
91835815	9	3.10	67.60	4	1	407.514
91873135	8	3.55	24.30	3	0	374.96
91906103	4	4.58	45.15	5	0	371.488
91908385	8	3.97	23.55	3	0	364.533
9199002	2	3.21	43.09	2	1	231.68
91998434	7	3.83	47.73	4	0	410.489
92003482	5	4.23	33.20	3	0	336.479
92046115	7	4.99	32.34	2	1	406.95
92057209	9	3.88	44.53	4	1	422.548
92072044	9	4.14	40.62	3	0	426.99
92081759	8	3.84	29.95	4	1	407.602
92144908	7	4.98	57.54	5	1	431.467
92200171	8	4.39	55.57	3	0	406.526
92210094	4	3.43	39.93	3	0	407.437
92250779	4	3.64	59.39	4	1	420.488
92336656	8	4.75	58.97	4	1	431.515
92377217	7	4.00	19.62	2	0	338.495
92419608	5	4.39	48.00	5	0	381.472
92434790	7	4.33	58.12	4	1	432.59
92601584	6	4.92	55.63	4	1	421.90
92698555	7	3.72	40.54	3	1	357.51
92704186	8	3.87	29.95	4	1	399.623
92736277	6	4.78	48.31	4	1	389.47
92771396	7	4.40	15.71	3	0	356.485
92772580	8	2.97	78.21	4	0	401.459
92775277	5	4.23	55.05	4	0	352.413
92781405	5	4.64	28.18	5	0	447.502
92804720	6	3.70	26.71	3	1	322.537
92825478	6	3.40	23.55	2	0	344.543
92872760	1	2.76	42.68	2	0	293.75
92875285	4	5.78	48.05	4	1	409.537
92889443	11	4.07	57.23	5	0	427.541
92924839	4	3.56	77.13	3	1	363.417
92928317	6	3.95	47.73	4	0	398.52
92986029	5	4.09	9.72	3	0	383.624
93064054	7	3.47	56.32	4	0	394.519
93109268	4	4.37	47.71	2	2	370.500
93111321	8	4.84	37.19	4	0	443.639
93127637	4	4.08	41.05	4	1	360.43
93128236	8	4.58	24.94	4	0	398.522
93187923	3	4.79	29.27	2	0	392.450
93199959	8	4.45	56.59	3	0	419.525
93207682	7	4.16	49.33	4	0	408.56
93237235	3	3.06	59.75	2	0	315.369
93288036	3	4.03	42.16	3	0	291.78
93295158	4	4.66	22.61	4	0	422.524
93368061	8	3.56	28.85	3	0	356.510
93371818	7	4.19	49.50	3	1	372.468
93400249	5	4.10	46.09	4	0	399.417
93400434	5	4.43	58.37	3	1	389.499
93458256	6	2.98	67.96	5	1	420.509
93562762	10	4.05	47.36	3	0	383.536
93605350	7	4.59	50.16	3	1	402.542
93614581	6	4.17	56.96	5	0	408.498
93650881	7	3.61	24.94	4	0	372.553
93696972	4	3.23	45.74	4	2	408.521
93711847	5	2.69	46.94	4	2	390.527
93731871	9	3.57	59.08	3	0	416.562
93738476	7	3.64	73.39	4	0	408.502
93780952	7	4.00	29.95	4	1	428.02
93819003	6	4.70	47.67	3	1	389.478
93864303	9	4.33	51.73	4	2	439.575
93870130	5	2.91	43.09	4	1	387.499
93906536	9	2.36	70.67	4	2	409.530
93955248	8	4.57	54.56	3	1	406.526
93962445	8	4.64	29.54	2	0	375.57
93990277	8	5.07	45.98	4	1	403.574
93994123	6	3.42	70.25	4	2	404.514
94021450	9	4.01	57.23	5	0	411.498
94026024	6	4.67	51.97	4	1	388.515
94088678	9	4.97	46.61	3	0	453.52
94090824	6	4.78	54.63	4	0	426.520
94099356	7	4.14	23.55	2	0	368.565
94131514	6	4.95	23.47	2	1	355.54
94142683	12	2.40	74.19	6	3	420.594
94218000	9	3.33	47.36	3	0	373.472
94259844	9	4.42	70.25	4	2	432.99
94263618	4	4.40	45.64	2	2	378.427
94287983	5	3.03	62.72	3	0	419.404
94355191	8	4.04	15.71	3	0	358.54
94444726	7	4.29	32.51	3	0	413.56
94508195	7	5.04	19.37	3	0	413.557
94514959	9	3.95	26.79	3	0	447.546
94548820	8	4.65	36.02	4	0	435.612
94643768	7	4.73	41.29	3	1	349.478
94766853	5	3.76	39.18	5	1	415.96
94781083	4	3.88	44.09	4	0	451.63
94808829	4	4.43	41.05	4	1	356.473
94890095	8	3.76	72.95	3	1	406.50
94895582	4	3.56	33.73	4	1	346.378
94941557	7	4.96	50.52	4	1	419.569
94943907	6	4.40	23.47	2	1	333.475
94995122	7	2.67	38.74	4	2	394.00
95054858	7	4.09	28.16	3	1	357.501
95087548	10	3.29	53.96	5	2	437.00
95154991	7	3.34	19.37	3	0	341.474
95161649	9	4.28	24.94	4	0	400.538
95177895	6	4.87	9.72	3	0	363.549
95214730	4	5.27	55.63	4	1	389.52
95281028	4	4.57	9.72	3	0	389.466
95295262	7	2.25	72.82	6	1	321.384
95397887	6	4.02	39.18	5	1	449.518
95464045	5	3.12	55.63	3	1	395.40
95489008	7	4.09	6.48	2	0	300.490
95493177	5	4.79	36.36	3	1	398.91
95516701	4	4.25	62.39	4	1	404.29
95589819	10	3.90	24.30	3	0	408.513
95617150	6	4.94	18.95	4	0	393.575
95664578	7	4.34	32.70	3	1	385.93
95668629	6	4.81	41.57	3	1	380.532
95756108	10	4.71	24.94	4	0	408.586
95796748	8	4.43	38.50	3	0	386.55
95813129	8	4.12	19.37	3	0	391.482
95822594	4	4.14	58.64	3	1	388.467
95838223	6	3.38	41.32	5	0	411.546
95899180	4	3.59	38.50	3	0	334.419
95908215	6	4.44	42.12	4	0	444.558
95968985	8	3.70	59.00	4	1	401.478
95987829	9	3.79	47.36	3	0	389.92
96000526	6	4.51	48.31	4	1	409.505
96070059	5	4.69	22.19	5	0	448.655
96163222	2	4.14	36.44	3	0	419.59
96299754	6	4.08	37.38	3	0	367.51
96400714	6	5.59	60.56	4	1	446.558
96436353	7	4.24	50.08	4	0	440.61
96609086	6	5.05	28.40	2	1	430.515
96633692	8	3.78	59.00	5	1	417.93
96654843	8	4.05	32.26	4	0	370.56
96684492	5	5.23	55.05	4	0	402.542
96741637	7	4.91	56.90	4	1	415.541
96771737	5	4.26	68.52	5	1	416.91
96781803	6	4.29	59.00	5	1	403.90
96805534	4	4.81	25.51	3	1	406.549
96903984	8	4.16	28.85	3	0	378.464
96994674	3	2.59	41.49	3	2	289.76
97019220	8	3.92	34.17	5	0	396.531
97122226	4	4.84	45.40	4	0	360.461
97123311	5	4.23	45.40	4	0	380.415
97125489	5	3.29	47.36	4	0	377.488
97149610	5	4.61	29.85	2	1	323.415
97224726	4	2.93	58.29	5	0	397.91
97246598	6	3.98	33.09	3	1	374.532
97356142	8	5.26	45.40	4	0	404.558
97402216	9	4.80	15.71	3	0	392.587
97410857	5	4.46	42.16	3	0	401.433
97469209	8	5.21	47.73	4	0	420.553
97488564	4	3.55	89.18	5	1	386.88
97490922	5	3.52	63.59	5	1	319.412
97515866	5	2.32	49.77	4	1	313.397
97539032	6	3.32	18.95	4	0	418.02
97545174	6	4.79	23.47	2	1	333.475
97573184	6	5.05	23.47	2	1	359.461
97645596	4	3.43	68.46	4	0	385.423
97681499	7	3.87	64.43	3	0	437.463
97721887	7	3.45	24.30	3	0	360.93
97756685	4	4.69	33.20	3	0	374.93
97768764	5	5.03	36.44	4	0	405.56
97822917	6	4.03	51.39	4	0	391.446
97825841	7	4.46	32.51	3	0	375.516
97835436	5	2.51	67.23	3	1	412.509
97839528	6	3.50	51.39	4	0	335.83
97867017	7	4.68	45.40	4	0	376.504
97896277	5	4.73	38.13	3	0	385.91
97928209	6	3.69	6.48	2	0	350.54
97951688	5	3.20	58.81	3	0	379.460
97955405	5	4.58	29.27	2	0	320.436
98034284	5	5.24	35.50	5	0	445.586
98047201	10	4.75	58.64	3	1	422.569
98089613	4	4.79	29.27	2	0	356.46
98120651	5	5.21	47.67	3	1	397.526
98121259	6	4.26	6.48	2	0	376.415
98130041	5	4.55	33.20	3	0	374.459
98190939	4	3.03	29.95	4	1	389.559
98219312	8	3.53	56.96	5	0	422.525
98221486	8	5.98	51.97	4	1	450.58
98256510	5	2.65	82.27	3	2	423.53
98269562	6	4.91	47.09	3	0	420.94
98298237	9	4.39	44.73	4	2	420.528
98303871	6	4.11	58.73	4	1	418.537
98440408	8	4.07	49.50	3	1	390.406
98455860	3	2.79	36.44	3	0	367.88
98472378	6	3.83	52.57	3	2	384.495
98641713	7	4.04	49.50	3	1	398.522
98784987	8	2.97	52.65	3	1	407.506
98832518	5	4.04	48.99	3	1	377.463
98854799	4	3.43	6.48	2	0	290.47
98865375	7	5.01	90.01	4	2	446.57
98871331	6	3.43	42.01	4	0	438.612
98983108	6	4.19	38.77	4	0	373.88
98984089	8	4.17	15.71	3	0	358.54
99017729	5	3.15	72.18	4	1	417.41
99045607	8	4.36	47.67	3	1	409.89
99077228	9	4.36	59.00	5	1	425.569
99103917	8	3.00	44.81	4	1	387.568
99115100	7	3.93	32.34	2	1	314.473
99119195	7	5.12	47.67	3	1	385.515
99126624	6	3.88	40.54	3	1	377.93
99129139	6	3.85	47.36	4	0	405.542
99201551	6	4.45	26.71	3	1	394.58
99205837	5	5.30	41.57	3	1	426.560
99214977	5	4.15	38.77	4	0	369.48
99322486	5	4.16	48.31	4	1	423.464
99397597	8	3.61	54.63	5	0	394.519
99400746	8	4.03	55.20	4	0	441.57
99405798	6	4.55	47.73	4	0	392.499
99416442	4	2.89	40.85	3	0	408.44
99417236	8	3.44	40.87	4	1	407.558
99432361	5	4.12	38.13	3	0	377.463
99450396	3	3.14	63.16	4	0	349.83
99490945	10	3.75	35.94	4	1	396.454
99528971	7	3.75	26.71	3	1	356.485
99554012	8	3.19	49.08	4	1	394.515
99563278	7	4.35	54.46	4	1	437.97
99566668	6	3.66	26.71	3	1	368.565
99633680	8	4.03	35.94	4	1	400.58
99677757	7	4.58	54.71	3	1	416.521
99715997	7	4.68	55.84	3	0	435.54
99812032	5	3.66	55.20	3	0	401.510
99858644	3	3.19	40.85	3	0	408.44
99880288	10	4.07	24.94	4	0	406.570
99918769	7	5.13	45.23	3	1	419.59
99956772	8	3.26	45.17	5	1	402.510
99966316	5	3.89	54.19	4	1	368.87
